target,selection_view,family,family_label,model,n_features,feature,signed_coef,abs_coef,coef_rank_abs
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_16,-0.012688828498922,0.012688828498922,45
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,second_order_sentence_tangeniality_mean,0.0123103376669468,0.0123103376669468,46
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,first_order_sentence_tangeniality_mean,0.0123041794249223,0.0123041794249223,47
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_5,0.012124287783977,0.012124287783977,48
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,syllables_per_min,-0.0119778225075795,0.0119778225075795,49
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,words_per_min,-0.0114253316379626,0.0114253316379626,50
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_pause_variability,0.0111506845239387,0.0111506845239387,51
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,word_coherence_mean,0.0111103593289863,0.0111103593289863,52
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_19,-0.0110208392126846,0.0110208392126846,53
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_one_word_turns,0.0108417136629486,0.0108417136629486,54
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_10,0.0102748827406352,0.0102748827406352,55
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_mean,0.0098195044104019,0.0098195044104019,56
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_17,0.0095021533307497,0.0095021533307497,57
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,semantic_perplexity_var,0.0094742028413139,0.0094742028413139,58
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,semantic_perplexity_mean,0.0091348312691442,0.0091348312691442,59
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_turns,0.0090300937578279,0.0090300937578279,60
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_turn_tangeniality_var,0.0083653453663042,0.0083653453663042,61
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_pre_turn_pause,0.0083636631179764,0.0083636631179764,62
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_percentage,0.0081411853806703,0.0081411853806703,63
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,num_interrupts,-0.0079640639979709,0.0079640639979709,64
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_25,0.0078762169741832,0.0078762169741832,65
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_50,0.0074180787208745,0.0074180787208745,66
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,sentiment_vader_overall,0.0071656429373207,0.0071656429373207,67
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,prop_function_words,0.0070025990275178,0.0070025990275178,68
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mattr_100,0.0069569837681555,0.0069569837681555,69
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,prop_verb_past,0.0062923970309238,0.0062923970309238,70
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_var,0.0062721122436738,0.0062721122436738,71
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,turn_to_previous_speaker_turn_similarity_slope,-0.0061219850702452,0.0061219850702452,72
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speech_length_words,0.0053395426721335,0.0053395426721335,73
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_entropy,0.0052903007314013,0.0052903007314013,74
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_turn_length_words,-0.0052277057772073,0.0052277057772073,75
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,word_repeat_percentage,-0.0031761737200559,0.0031761737200559,76
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_phrases_per_turn,0.0021804595075129,0.0021804595075129,77
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,mean_turn_length_minutes,0.0020003394672574,0.0020003394672574,78
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,second_order_sentence_tangeniality_var,-0.0019763532547665,0.0019763532547665,79
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_15,-0.0008208222193267,0.0008208222193267,80
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,speaker_percentage,-0.0003908630837057,0.0003908630837057,81
PTSD,best_ua,B0_rho05_vaderfull,B0: rho>0.5 + full VADER hist,logreg_l2_liblinear_C0.005_cwpos3.2,82,vader_hist_bin_09,4.756547717064891e-05,4.756547717064891e-05,82
